name	annotation	FDR	Direction	type
nuoL	b2278	3.3137972318019	Down	gene
nuoK	b2279	4.30323175836475	Down	gene
nuoJ	b2280	4.11917311464776	Down	gene
nuoI	b2281	3.62191785073294	Down	gene
nuoH	b2282	3.81188641875066	Down	gene
nuoG	b2283	3.71063297713794	Down	gene
nuoF	b2284	3.91996540507241	Down	gene
nuoC	b2286	2.56875338376679	Down	gene
nuoB	b2287	2.78661279509789	Down	gene
nuoA	b2288	3.23949809987865	Down	gene
sthA	b3962	2.32407875510753	Down	gene
rplB	b3317	3.72303820876342	Down	gene
dnaN	b3701	2.13483486438472	Down	gene
dnaA	b3702	8.95388543508671	Down	gene
ribF	b0025	5.36981674786467	Down	gene
aceF	b0115	2.15363436637374	Down	gene
lpd	b0116	4.79069663920163	Down	gene
adk	b0474	7.07537873637079	Down	gene
sucB	b0727	6.02562734162881	Down	gene
tmk	b1098	2.51143468067057	Down	gene
prs	b1207	7.5038757403869	Down	gene
dcd	b2065	3.23277052683668	Down	gene
pta	b2297	2.26190605161262	Down	gene
accD	b2316	4.86453048235509	Down	gene
guaA	b2507	2.03811129355646	Down	gene
nadK	b2615	2.17736703908787	Down	gene
thyA	b2827	3.58074906085859	Down	gene
mdh	b3236	3.18545488634598	Down	gene
accB	b3255	5.32929620894981	Down	gene
dfp	b3639	2.19146569327884	Down	gene
gmk	b3648	2.29195421322456	Down	gene
atpC	b3731	3.66928151231139	Down	gene
atpD	b3732	3.27712838309568	Down	gene
atpG	b3733	3.80853222620957	Down	gene
atpA	b3734	3.80243826882273	Down	gene
atpH	b3735	2.94091711167344	Down	gene
atpE	b3737	4.14315058972522	Down	gene
atpB	b3738	2.78461937505095	Down	gene
cyaA	b3806	3.64908418500339	Down	gene
cyoD	b0429	2.67778476504516	Down	gene
cyoA	b0432	2.01580256579901	Down	gene
sdhB	b0724	2.71829818498208	Down	gene
cydB	b0734	6.31816059044532	Down	gene
nuoN	b2276	3.86663057268852	Down	gene
nuoM	b2277	4.59352027401369	Down	gene
nuoL	b2278	3.3137972318019	Down	gene
nuoK	b2279	4.30323175836475	Down	gene
nuoJ	b2280	4.11917311464776	Down	gene
nuoI	b2281	3.62191785073294	Down	gene
nuoH	b2282	3.81188641875066	Down	gene
nuoG	b2283	3.71063297713794	Down	gene
nuoF	b2284	3.91996540507241	Down	gene
nuoE	b2285	3.63100360429983	Down	gene
nuoC	b2286	2.56875338376679	Down	gene
nuoB	b2287	2.78661279509789	Down	gene
nuoA	b2288	3.23949809987865	Down	gene
hscA	b2526	4.1395935873882	Down	gene
xseB	b0422	3.5701296137768	Down	gene
dnaX	b0470	3.57151521587071	Down	gene
holA	b0640	2.56047432275519	Down	gene
topA	b1274	2.26329994894447	Down	gene
dnaG	b3066	2.30143208952494	Down	gene
gyrB	b3699	4.4794457752755	Down	gene
dnaN	b3701	2.13483486438472	Down	gene
dnaA	b3702	8.95388543508671	Down	gene
ssb	b4059	4.01121797231809	Down	gene
priB	b4201	2.8308193431344	Down	gene
dnaC	b4361	2.44278226718239	Down	gene
lon	b0439	2.56875338376679	Down	gene
ftsH	b3178	8.22447136072439	Down	gene
gmk	b3648	2.29195421322456	Down	gene
hemE	b3997	3.96306934663604	Down	gene
orn	b4162	2.55097038391517	Down	gene
crr	b2417	6.39514297256534	Down	gene
obgE	b3183	5.29995390481667	Down	gene
rpmA	b3185	7.12228037658374	Down	gene
fabH	b1091	5.63043744249381	Down	gene
acpP	b1094	2.65394564303839	Down	gene
pta	b2297	2.26190605161262	Down	gene
accD	b2316	4.86453048235509	Down	gene
fabB	b2323	4.73572445027893	Down	gene
accB	b3255	5.32929620894981	Down	gene
fur	b0683	2.62422774140498	Down	gene
dnaK	b0014	2.8482785353793	Down	gene
nhaA	b0019	4.8863556657202	Down	gene
ribF	b0025	5.36981674786467	Down	gene
ftsI	b0084	3.85105989656186	Down	gene
murF	b0086	4.83072165411779	Down	gene
murD	b0088	2.46712705817759	Down	gene
murC	b0091	4.68031954548103	Down	gene
ftsA	b0094	2.98302827966495	Down	gene
ftsZ	b0095	5.90873703311637	Down	gene
aceF	b0115	2.15363436637374	Down	gene
lpd	b0116	4.79069663920163	Down	gene
dksA	b0145	2.57614568720931	Down	gene
proS	b0194	7.45581204954376	Down	gene
dxs	b0420	7.95276418240453	Down	gene
lon	b0439	2.56875338376679	Down	gene
dnaX	b0470	3.57151521587071	Down	gene
adk	b0474	7.07537873637079	Down	gene
cysS	b0526	4.37691187380084	Down	gene
mrdA	b0635	2.17736703908787	Down	gene
leuS	b0642	5.47666483391419	Down	gene
glnS	b0680	7.45581204954376	Down	gene
sdhA	b0723	2.18625776138805	Down	gene
sucA	b0726	8.17537923046247	Down	gene
sucB	b0727	6.02562734162881	Down	gene
serS	b0893	3.80243826882273	Down	gene
msbA	b0914	2.23517746363341	Down	gene
lpxK	b0915	3.64199393351418	Down	gene
asnS	b0930	3.21089964642505	Down	gene
tmk	b1098	2.51143468067057	Down	gene
lolD	b1117	2.18111563682184	Down	gene
icd	b1136	4.09412830030595	Down	gene
prs	b1207	7.5038757403869	Down	gene
ribA	b1277	6.1404149081183	Down	gene
tyrS	b1637	2.95155636582793	Down	gene
pheT	b1713	4.84889795659809	Down	gene
pheS	b1714	2.29450463377269	Down	gene
thrS	b1719	6.17781738927971	Down	gene
aspS	b1866	8.17558964762684	Down	gene
argS	b1876	7.3011691693768	Down	gene
ubiG	b2232	3.48314496453	Down	gene
nuoF	b2284	3.91996540507241	Down	gene
accD	b2316	4.86453048235509	Down	gene
gltX	b2400	7.12228037658374	Down	gene
guaA	b2507	2.03811129355646	Down	gene
der	b2511	8.34724719725326	Down	gene
hisS	b2514	7.36320689817897	Down	gene
hscA	b2526	4.1395935873882	Down	gene
era	b2566	2.56424818640576	Down	gene
rnc	b2567	5.36981674786467	Down	gene
ffh	b2610	4.06510089989149	Down	gene
nadK	b2615	2.17736703908787	Down	gene
alaS	b2697	6.35203850737926	Down	gene
ubiH	b2907	2.57614568720931	Down	gene
hldE	b3052	2.07583747450807	Down	gene
infB	b3168	5.0742777135479	Down	gene
ftsH	b3178	8.22447136072439	Down	gene
obgE	b3183	5.29995390481667	Down	gene
lptB	b3201	5.54440631869084	Down	gene
mreB	b3251	3.15417214499084	Down	gene
fusA	b3340	6.11535838151244	Down	gene
crp	b3357	6.13345100582088	Down	gene
trpS	b3384	2.17736703908787	Down	gene
aroK	b3390	2.17736703908787	Down	gene
glgP	b3428	4.10553713425379	Down	gene
ftsY	b3464	4.13748451150313	Down	gene
glyS	b3559	5.1507003640148	Down	gene
glyQ	b3560	9.02787871954896	Down	gene
rfaD	b3619	2.78371146773086	Down	gene
dfp	b3639	2.19146569327884	Down	gene
gmk	b3648	2.29195421322456	Down	gene
gyrB	b3699	4.4794457752755	Down	gene
dnaA	b3702	8.95388543508671	Down	gene
atpC	b3731	3.66928151231139	Down	gene
atpD	b3732	3.27712838309568	Down	gene
atpG	b3733	3.80853222620957	Down	gene
atpA	b3734	3.80243826882273	Down	gene
rbsK	b3752	2.14785146440559	Down	gene
cyaA	b3806	3.64908418500339	Down	gene
ubiB	b3835	4.3253061402511	Down	gene
ubiD	b3843	3.84990650382463	Down	gene
yihA	b3865	4.3290447541408	Down	gene
sthA	b3962	2.32407875510753	Down	gene
murB	b3972	4.55008548402718	Down	gene
groS	b4142	3.16721985596263	Down	gene
rsgA	b4161	3.81280556121414	Down	gene
mgtA	b4242	3.74754081867634	Down	gene
valS	b4258	4.03211223871701	Down	gene
dnaC	b4361	2.44278226718239	Down	gene
pgm	b0688	3.3178326325105	Down	gene
glgP	b3428	4.10553713425379	Down	gene
glgA	b3429	4.22313498073425	Down	gene
glgB	b3432	2.88859949486334	Down	gene
ribF	b0025	5.36981674786467	Down	gene
cdsA	b0175	5.40389437236462	Down	gene
dnaX	b0470	3.57151521587071	Down	gene
holA	b0640	2.56047432275519	Down	gene
kdsB	b0918	5.27001190794056	Down	gene
ispD	b2747	3.48611044517759	Down	gene
hldE	b3052	2.07583747450807	Down	gene
dnaG	b3066	2.30143208952494	Down	gene
rpoA	b3295	7.45581204954376	Down	gene
dnaN	b3701	2.13483486438472	Down	gene
rpoC	b3988	4.17293590504029	Down	gene
lacY	b0343	3.95847893287742	Up	gene
dnaX	b0470	3.57151521587071	Down	gene
ptsH	b2415	2.75357954393208	Down	gene
fre	b3844	3.5701296137768	Down	gene
ssb	b4059	4.01121797231809	Down	gene
ribF	b0025	5.36981674786467	Down	gene
adk	b0474	7.07537873637079	Down	gene
tmk	b1098	2.51143468067057	Down	gene
prs	b1207	7.5038757403869	Down	gene
dcd	b2065	3.23277052683668	Down	gene
guaA	b2507	2.03811129355646	Down	gene
thyA	b2827	3.58074906085859	Down	gene
gmk	b3648	2.29195421322456	Down	gene
accB	b3255	5.32929620894981	Down	gene
dnaK	b0014	2.8482785353793	Down	gene
ribF	b0025	5.36981674786467	Down	gene
murF	b0086	4.83072165411779	Down	gene
murD	b0088	2.46712705817759	Down	gene
murC	b0091	4.68031954548103	Down	gene
ftsA	b0094	2.98302827966495	Down	gene
ftsZ	b0095	5.90873703311637	Down	gene
lpd	b0116	4.79069663920163	Down	gene
dksA	b0145	2.57614568720931	Down	gene
proS	b0194	7.45581204954376	Down	gene
lon	b0439	2.56875338376679	Down	gene
dnaX	b0470	3.57151521587071	Down	gene
adk	b0474	7.07537873637079	Down	gene
cysS	b0526	4.37691187380084	Down	gene
leuS	b0642	5.47666483391419	Down	gene
glnS	b0680	7.45581204954376	Down	gene
sdhA	b0723	2.18625776138805	Down	gene
sucA	b0726	8.17537923046247	Down	gene
serS	b0893	3.80243826882273	Down	gene
msbA	b0914	2.23517746363341	Down	gene
lpxK	b0915	3.64199393351418	Down	gene
asnS	b0930	3.21089964642505	Down	gene
tmk	b1098	2.51143468067057	Down	gene
lolD	b1117	2.18111563682184	Down	gene
icd	b1136	4.09412830030595	Down	gene
prs	b1207	7.5038757403869	Down	gene
hemA	b1210	10.05780645381	Down	gene
ribA	b1277	6.1404149081183	Down	gene
tyrS	b1637	2.95155636582793	Down	gene
pheT	b1713	4.84889795659809	Down	gene
pheS	b1714	2.29450463377269	Down	gene
thrS	b1719	6.17781738927971	Down	gene
aspS	b1866	8.17558964762684	Down	gene
argS	b1876	7.3011691693768	Down	gene
dcd	b2065	3.23277052683668	Down	gene
nuoF	b2284	3.91996540507241	Down	gene
nuoC	b2286	2.56875338376679	Down	gene
accD	b2316	4.86453048235509	Down	gene
gltX	b2400	7.12228037658374	Down	gene
guaA	b2507	2.03811129355646	Down	gene
der	b2511	8.34724719725326	Down	gene
hisS	b2514	7.36320689817897	Down	gene
hscA	b2526	4.1395935873882	Down	gene
era	b2566	2.56424818640576	Down	gene
rnc	b2567	5.36981674786467	Down	gene
ffh	b2610	4.06510089989149	Down	gene
grpE	b2614	4.01121797231809	Down	gene
nadK	b2615	2.17736703908787	Down	gene
alaS	b2697	6.35203850737926	Down	gene
ubiH	b2907	2.57614568720931	Down	gene
hldE	b3052	2.07583747450807	Down	gene
infB	b3168	5.0742777135479	Down	gene
nusA	b3169	2.94409214186466	Down	gene
ftsH	b3178	8.22447136072439	Down	gene
obgE	b3183	5.29995390481667	Down	gene
lptB	b3201	5.54440631869084	Down	gene
mreB	b3251	3.15417214499084	Down	gene
fusA	b3340	6.11535838151244	Down	gene
crp	b3357	6.13345100582088	Down	gene
trpS	b3384	2.17736703908787	Down	gene
aroK	b3390	2.17736703908787	Down	gene
ftsY	b3464	4.13748451150313	Down	gene
glyS	b3559	5.1507003640148	Down	gene
glyQ	b3560	9.02787871954896	Down	gene
rfaD	b3619	2.78371146773086	Down	gene
dfp	b3639	2.19146569327884	Down	gene
gmk	b3648	2.29195421322456	Down	gene
gyrB	b3699	4.4794457752755	Down	gene
dnaA	b3702	8.95388543508671	Down	gene
atpC	b3731	3.66928151231139	Down	gene
atpD	b3732	3.27712838309568	Down	gene
atpG	b3733	3.80853222620957	Down	gene
atpA	b3734	3.80243826882273	Down	gene
rbsK	b3752	2.14785146440559	Down	gene
cyaA	b3806	3.64908418500339	Down	gene
ubiB	b3835	4.3253061402511	Down	gene
ubiD	b3843	3.84990650382463	Down	gene
yihA	b3865	4.3290447541408	Down	gene
sthA	b3962	2.32407875510753	Down	gene
murB	b3972	4.55008548402718	Down	gene
groS	b4142	3.16721985596263	Down	gene
rsgA	b4161	3.81280556121414	Down	gene
fbp	b4232	2.13335977768903	Down	gene
mgtA	b4242	3.74754081867634	Down	gene
valS	b4258	4.03211223871701	Down	gene
dnaC	b4361	2.44278226718239	Down	gene
rpmA	b3185	7.12228037658374	Down	gene
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribosome CL:51	CL:51	44.9284953881319	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribonucleoprotein KW-0687	KW-0687	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosomal protein KW-0689	KW-0689	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:54	CL:54	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
Ribosome CL:49	CL:49	44.4984225010841	Down	term
